912,18260,"ק""ג רשת 5  20*20"
912,1827,רשת 6  20*20
912,18270,"ק""ג רשת 6  20*20"
912,1828,רשת 7.5  10*10
912,18280,"ק""ג רשת 7.5  10*10"
912,1829,רשת 7.5  20*20
912,18290,"ק""ג רשת 7.5  20*20"
912,1830,רשת 7.5  15*15
912,18300,"ק""ג רשת 7.5  15*15"
912,77,"ק""ג רשת סטנדרט"
913,1108,מ' ש.מ בין רשתות H8
913,1109,מ' ש.מ בין רשתות H9
913,1110,מ' ש.מ בין רשתות H10
913,1111,מ' ש.מ בין רשתות H11
913,1113,מ' ש.מ בין רשתות H13
913,1115,מ' ש.מ בין רשתות H15
913,1116,מ' ש.מ בין רשתות H16
913,1119,מ' ש.מ בין רשתות H19
913,1122,מ' ש.מ בין רשתות H22
913,1125,מ' ש.מ בין רשתות H25
913,1809,"ק""ג מסבכוני אומניה גובה H9"
913,1811,"ק""ג מסבכוני אומניה גובה H10"
913,1812,"ק""ג מסבכוני אומניה גובה H25"
913,1813,"ק""ג מסבכוני אומניה גובה H13"
913,18140,"ק""ג מיוחדת כוורת מרותכת דקה"
913,18141,"ק""ג מיוחדת כוורת מרותכת עבה"
913,18142,"ק""ג מיוחדת כוורת מרותכת דקה חתים מרותכים חיתוך + כיפוף"
913,18143,"ק""ג רשת מיוחדת לפי תוכנית + חיתוך + כיפוף -(דרך חדשה)"
913,18144,"ק""ג מיוחדת רתיכה קוצים 8 10@10 (380/250) -"
913,18145,"ק""ג מיוחדת רתיכה קוצים 6.5 20@20 (380/250) -"
913,18147,"ק""ג מיוחדת רתיכה קוצים 12 10@10 (380/250) -"
913,1815,"ק""ג מסבכוני אומניה גובה H11"
913,18150,"ק""ג מיוחדת רתיכה קוצים 8 20@20 (380/250) -"
913,18151,"ק""ג מיוחדת רתיכה קוצים 7.5 20@20 (380/250) -"
913,18155,"ק""ג מיוחדת רתיכה קוצים 8 15@15 (380/250) -"
913,1816,"ק""ג מסבכוני אומניה גובה H16"
913,1817,"ק""ג מסבכוני אומניה גובה H22"
913,1818,"ק""ג מסבכוני אומניה גובה H8"
913,1819,"ק""ג מסבכוני אומניה גובה H19"
913,1823,רשת 12  20*20
913,18230,"ק""ג רשת מיוחדת 12  20*20"
913,18231,"ק""ג רשת מיוחדת 12  10*10"
913,1824,רשת מגולוונת
913,1825,"ק""ג רשת מיוחדת לפי תוכנית-לא פעילללללל להפיק על 18140"
913,18253,רשת לפי יחידות - מיוחדת לפי תוכנית
